epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1327.35,0.69794,0.43012,1.0208,0.94863,0.87811,0.94026,0.74376,0.78971,0.45312,1.06331,0.0011882,0.0011882,0.0011882
43,1357.59,0.68728,0.42467,1.01449,0.92926,0.9002,0.95008,0.7478,0.78869,0.43905,1.06099,0.0011684,0.0011684,0.0011684
44,1388.46,0.68045,0.42392,1.01504,0.93619,0.90286,0.9531,0.75068,0.76172,0.40946,1.04724,0.0011486,0.0011486,0.0011486
45,1418.72,0.68144,0.41572,1.01356,0.93754,0.8993,0.95307,0.76247,0.7563,0.40861,1.0462,0.0011288,0.0011288,0.0011288
46,1448.88,0.67154,0.4129,1.01241,0.92925,0.90769,0.94439,0.755,0.76181,0.43675,1.04685,0.001109,0.001109,0.001109
47,1480.08,0.67526,0.41135,1.01155,0.92263,0.90769,0.94502,0.76244,0.75486,0.43056,1.03384,0.0010892,0.0010892,0.0010892
48,1510.77,0.67184,0.40916,1.0094,0.94273,0.89785,0.95182,0.75844,0.75884,0.39889,1.03363,0.0010694,0.0010694,0.0010694
49,1541.77,0.66504,0.40771,1.00711,0.9394,0.88893,0.95072,0.76431,0.76481,0.40061,1.05988,0.0010496,0.0010496,0.0010496
50,1572.39,0.6519,0.39291,1.00289,0.9396,0.91377,0.95877,0.77126,0.7619,0.39078,1.04536,0.0010298,0.0010298,0.0010298
51,1602.72,0.66433,0.40559,1.00316,0.9275,0.8993,0.9504,0.76127,0.76221,0.4159,1.04082,0.00101,0.00101,0.00101
52,1633.32,0.65428,0.38761,0.9993,0.9455,0.8978,0.95091,0.7588,0.75331,0.39476,1.04597,0.0009902,0.0009902,0.0009902
53,1663.94,0.64787,0.39113,1.00248,0.94471,0.90804,0.95039,0.75988,0.76357,0.39376,1.04733,0.0009704,0.0009704,0.0009704
54,1695.34,0.64483,0.39024,0.99775,0.92804,0.91329,0.95918,0.77367,0.72811,0.38683,1.02147,0.0009506,0.0009506,0.0009506
55,1726.41,0.64268,0.38862,0.99254,0.93286,0.9049,0.95185,0.76516,0.74643,0.40083,1.02939,0.0009308,0.0009308,0.0009308
56,1757.04,0.63516,0.38303,0.99607,0.91561,0.93147,0.94777,0.77242,0.73144,0.37719,1.02437,0.000911,0.000911,0.000911
57,1787.94,0.63431,0.38022,0.99184,0.92954,0.9021,0.94681,0.76135,0.77012,0.41387,1.05257,0.0008912,0.0008912,0.0008912
58,1818.02,0.63158,0.37821,0.99084,0.94298,0.87273,0.94349,0.7578,0.7281,0.3993,1.02457,0.0008714,0.0008714,0.0008714
59,1849.09,0.62955,0.38062,0.98812,0.93775,0.90596,0.94647,0.75825,0.74977,0.42657,1.04558,0.0008516,0.0008516,0.0008516
60,1879.98,0.62611,0.37791,0.98624,0.9351,0.88811,0.94533,0.75919,0.74989,0.41019,1.04659,0.0008318,0.0008318,0.0008318
61,1910.79,0.62676,0.37899,0.99104,0.96053,0.88811,0.95311,0.75549,0.75589,0.40402,1.05926,0.000812,0.000812,0.000812
62,1942.21,0.62195,0.37244,0.98763,0.93744,0.9021,0.95003,0.76811,0.75134,0.3924,1.04796,0.0007922,0.0007922,0.0007922
63,1973.77,0.61026,0.36532,0.98498,0.96116,0.89984,0.94965,0.76864,0.74552,0.39814,1.05244,0.0007724,0.0007724,0.0007724
64,2004.87,0.61972,0.37227,0.97977,0.91666,0.91469,0.94857,0.77564,0.75249,0.40792,1.05475,0.0007526,0.0007526,0.0007526
65,2036.05,0.60982,0.36166,0.98177,0.92635,0.93007,0.95303,0.77133,0.74558,0.40389,1.04302,0.0007328,0.0007328,0.0007328
66,2067.47,0.60709,0.36313,0.97927,0.94374,0.9049,0.96315,0.78012,0.73656,0.37839,1.03063,0.000713,0.000713,0.000713
67,2099.22,0.60172,0.3556,0.97928,0.95391,0.92638,0.96218,0.7782,0.74034,0.38512,1.03979,0.0006932,0.0006932,0.0006932
