epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,570.137,0.74366,0.46133,1.04319,0.92315,0.92912,0.95348,0.76018,0.76647,0.37976,1.05812,0.000614,0.000614,0.000614
44,583.835,0.72044,0.45563,1.0333,0.93228,0.87463,0.94745,0.76009,0.74631,0.39362,1.04778,0.000581,0.000581,0.000581
45,597.459,0.70646,0.43678,1.0305,0.90226,0.91989,0.95568,0.76231,0.76599,0.40461,1.06326,0.000548,0.000548,0.000548
46,611.085,0.69482,0.4411,1.02945,0.9469,0.91713,0.96525,0.76483,0.75324,0.3791,1.0544,0.000515,0.000515,0.000515
47,624.776,0.70158,0.43577,1.02342,0.92973,0.91372,0.9636,0.7722,0.75328,0.37856,1.05152,0.000482,0.000482,0.000482
48,638.497,0.68236,0.42568,1.01962,0.91979,0.9187,0.96497,0.76377,0.75278,0.37175,1.04797,0.000449,0.000449,0.000449
49,652.163,0.69092,0.42315,1.03032,0.93961,0.90266,0.966,0.76493,0.76033,0.37433,1.06254,0.000416,0.000416,0.000416
50,665.814,0.68694,0.42414,1.02776,0.92886,0.92541,0.96698,0.76287,0.76022,0.37669,1.0553,0.000383,0.000383,0.000383
51,679.831,0.65376,0.37396,0.98028,0.92768,0.92124,0.96427,0.7699,0.75924,0.37597,1.04683,0.00035,0.00035,0.00035
52,693.452,0.6411,0.35608,0.97819,0.91247,0.92157,0.96446,0.77342,0.76645,0.38702,1.05092,0.000317,0.000317,0.000317
53,706.987,0.64585,0.35803,0.97763,0.94469,0.90055,0.96474,0.76787,0.75275,0.37467,1.03979,0.000284,0.000284,0.000284
54,720.519,0.63278,0.34741,0.96691,0.92443,0.91244,0.96742,0.77711,0.7597,0.37065,1.0559,0.000251,0.000251,0.000251
55,734.097,0.62046,0.34393,0.96538,0.91821,0.93035,0.96476,0.7795,0.73943,0.3664,1.04355,0.000218,0.000218,0.000218
56,747.697,0.61996,0.33583,0.96051,0.94691,0.88685,0.96508,0.77295,0.75094,0.38247,1.04318,0.000185,0.000185,0.000185
57,761.158,0.6132,0.33037,0.95889,0.94714,0.90055,0.96779,0.77279,0.74398,0.3683,1.04537,0.000152,0.000152,0.000152
58,774.691,0.6,0.32631,0.96147,0.94864,0.8895,0.96616,0.76964,0.75822,0.37397,1.05372,0.000119,0.000119,0.000119
59,788.215,0.59955,0.32657,0.95857,0.91778,0.92541,0.96945,0.7705,0.74464,0.36253,1.04995,8.6e-05,8.6e-05,8.6e-05
60,801.696,0.59586,0.32018,0.95499,0.94481,0.90884,0.97054,0.7725,0.74699,0.36082,1.05125,5.3e-05,5.3e-05,5.3e-05
