epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4623.15,1.52886,1.2148,1.11273,0.78986,0.76578,0.75564,0.45145,1.24958,0.91955,1.02523,0.007921,0.007921,0.007921
44,4725.95,1.52469,1.20396,1.10947,0.78901,0.76642,0.75623,0.45184,1.24806,0.91763,1.02629,0.0078715,0.0078715,0.0078715
45,4824.41,1.5231,1.20249,1.109,0.78805,0.76629,0.75652,0.45206,1.24709,0.91679,1.02677,0.007822,0.007822,0.007822
46,4922.14,1.52328,1.19399,1.10549,0.78793,0.76611,0.75749,0.45258,1.24553,0.91465,1.02594,0.0077725,0.0077725,0.0077725
47,5020.17,1.51276,1.19229,1.10538,0.78893,0.76977,0.75914,0.45338,1.2441,0.91111,1.02516,0.007723,0.007723,0.007723
48,5118.56,1.51193,1.18378,1.10517,0.78947,0.76837,0.7595,0.4541,1.24235,0.90938,1.02507,0.0076735,0.0076735,0.0076735
49,5216.84,1.50504,1.17876,1.1003,0.78935,0.76839,0.75952,0.45476,1.24174,0.90807,1.02558,0.007624,0.007624,0.007624
50,5316.64,1.51381,1.1833,1.10284,0.78646,0.76869,0.76044,0.45511,1.24024,0.90693,1.02579,0.0075745,0.0075745,0.0075745
51,5413.59,1.50138,1.16741,1.10011,0.78369,0.76703,0.76047,0.45537,1.23877,0.90686,1.02599,0.007525,0.007525,0.007525
52,5509.91,1.50503,1.16692,1.09593,0.78464,0.76827,0.76155,0.45609,1.2373,0.90543,1.0256,0.0074755,0.0074755,0.0074755
53,5607.26,1.49604,1.16405,1.09586,0.78461,0.76898,0.76284,0.45696,1.23549,0.90305,1.02455,0.007426,0.007426,0.007426
54,5703,1.48943,1.16087,1.09349,0.78656,0.77115,0.76487,0.45846,1.23359,0.90112,1.02375,0.0073765,0.0073765,0.0073765
55,5798.33,1.48536,1.14627,1.08498,0.78478,0.77335,0.7656,0.45925,1.23216,0.89909,1.02325,0.007327,0.007327,0.007327
56,5901.98,1.48147,1.15031,1.09369,0.78607,0.77229,0.76572,0.45961,1.2308,0.89823,1.0227,0.0072775,0.0072775,0.0072775
57,6004.02,1.48967,1.15905,1.0921,0.7856,0.77465,0.76638,0.46015,1.22985,0.89745,1.02218,0.007228,0.007228,0.007228
58,6112.95,1.4878,1.15166,1.09012,0.78846,0.77485,0.76691,0.46071,1.22739,0.89539,1.02106,0.0071785,0.0071785,0.0071785
59,6212.46,1.47008,1.13467,1.08494,0.78852,0.77605,0.76705,0.46182,1.22656,0.89359,1.02092,0.007129,0.007129,0.007129
60,6310.05,1.48501,1.14897,1.08882,0.7902,0.77547,0.76867,0.46222,1.22537,0.89207,1.02048,0.0070795,0.0070795,0.0070795
61,6414.31,1.47566,1.13079,1.08798,0.79077,0.7774,0.76874,0.46229,1.22456,0.89078,1.02036,0.00703,0.00703,0.00703
62,6509.37,1.46984,1.12932,1.08338,0.7902,0.77901,0.76875,0.4633,1.22345,0.88876,1.02014,0.0069805,0.0069805,0.0069805
63,6606.36,1.46662,1.12615,1.08207,0.79161,0.78072,0.76844,0.46326,1.22246,0.88748,1.01957,0.006931,0.006931,0.006931
64,6711.29,1.45479,1.1122,1.07825,0.79222,0.78018,0.76824,0.46396,1.2218,0.88672,1.01944,0.0068815,0.0068815,0.0068815
65,6807.58,1.46494,1.11802,1.07744,0.79186,0.77918,0.76848,0.46457,1.22137,0.88528,1.01973,0.006832,0.006832,0.006832
66,6902.49,1.45176,1.11777,1.07516,0.79117,0.78096,0.76915,0.46529,1.22105,0.88427,1.01988,0.0067825,0.0067825,0.0067825
67,6996.63,1.45283,1.11307,1.07871,0.79001,0.78465,0.76928,0.46579,1.21997,0.88376,1.01957,0.006733,0.006733,0.006733
68,7090.25,1.45188,1.10952,1.07664,0.79041,0.78591,0.76949,0.46645,1.21889,0.88211,1.01863,0.0066835,0.0066835,0.0066835
69,7195.6,1.44522,1.09872,1.07344,0.79192,0.78625,0.77155,0.46711,1.21739,0.88072,1.01845,0.006634,0.006634,0.006634
70,7298.41,1.4438,1.0924,1.07215,0.79685,0.78488,0.7719,0.46709,1.2167,0.87983,1.01938,0.0065845,0.0065845,0.0065845
71,7396.8,1.44252,1.09446,1.07294,0.79971,0.78698,0.7733,0.46763,1.21692,0.87832,1.01952,0.006535,0.006535,0.006535
72,7492.11,1.43344,1.08497,1.06656,0.79772,0.78872,0.77305,0.46817,1.2153,0.87752,1.01886,0.0064855,0.0064855,0.0064855
73,7584.26,1.44426,1.0971,1.06958,0.79997,0.78859,0.7738,0.46865,1.21493,0.87667,1.01897,0.006436,0.006436,0.006436
74,7678.1,1.43461,1.08757,1.06605,0.80144,0.78816,0.77409,0.46908,1.21382,0.8748,1.01832,0.0063865,0.0063865,0.0063865
75,7772.92,1.43344,1.09018,1.06548,0.79889,0.78941,0.77415,0.46958,1.21292,0.87367,1.01759,0.006337,0.006337,0.006337
76,7866.06,1.43572,1.08738,1.06632,0.79945,0.78867,0.77431,0.47,1.21177,0.87248,1.01706,0.0062875,0.0062875,0.0062875
77,7958.98,1.43174,1.07822,1.06231,0.80012,0.79104,0.77516,0.47055,1.21143,0.8706,1.01642,0.006238,0.006238,0.006238
78,8051.88,1.42831,1.0808,1.06228,0.80059,0.79249,0.77594,0.47125,1.21072,0.86902,1.01568,0.0061885,0.0061885,0.0061885
79,8144.7,1.42853,1.07557,1.06192,0.80169,0.79443,0.77677,0.47176,1.20979,0.86786,1.01523,0.006139,0.006139,0.006139
80,8236.47,1.41964,1.07411,1.06159,0.79929,0.79546,0.77573,0.47259,1.2089,0.86681,1.0152,0.0060895,0.0060895,0.0060895
81,8328.66,1.421,1.06926,1.06219,0.80032,0.79775,0.77631,0.47273,1.20759,0.86466,1.01414,0.00604,0.00604,0.00604
82,8421.63,1.41173,1.06362,1.05561,0.79971,0.79902,0.77636,0.47322,1.2058,0.86343,1.01326,0.0059905,0.0059905,0.0059905
