epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7346.61,1.10257,0.63583,1.02651,0.89116,0.84593,0.91683,0.62639,1.25684,0.62102,0.96308,0.0091882,0.0091882,0.0091882
43,7522.96,1.09367,0.63313,1.0193,0.89546,0.85788,0.91959,0.62898,1.25134,0.61575,0.9614,0.0091684,0.0091684,0.0091684
44,7697.15,1.09042,0.63111,1.02403,0.89335,0.85686,0.91929,0.62973,1.25097,0.61313,0.96122,0.0091486,0.0091486,0.0091486
45,7871.59,1.08831,0.62821,1.01657,0.88743,0.85489,0.91636,0.62936,1.24866,0.61258,0.96028,0.0091288,0.0091288,0.0091288
46,8046.8,1.09589,0.63347,1.02036,0.88913,0.86013,0.91697,0.6299,1.24758,0.61162,0.95975,0.009109,0.009109,0.009109
47,8220.55,1.09086,0.6288,1.01954,0.8936,0.85252,0.91599,0.62979,1.24786,0.61145,0.95957,0.0090892,0.0090892,0.0090892
48,8394.64,1.08661,0.62314,1.02131,0.89056,0.86002,0.91547,0.62951,1.24733,0.60831,0.95928,0.0090694,0.0090694,0.0090694
49,8569.37,1.08672,0.62296,1.01764,0.89091,0.85658,0.91677,0.62959,1.24406,0.60729,0.95861,0.0090496,0.0090496,0.0090496
50,8744.92,1.08667,0.61999,1.02064,0.89447,0.85804,0.91748,0.6307,1.24156,0.606,0.95847,0.0090298,0.0090298,0.0090298
51,8921,1.079,0.61356,1.01486,0.89338,0.86239,0.91778,0.63115,1.2393,0.60485,0.95763,0.00901,0.00901,0.00901
52,9096.43,1.08445,0.62244,1.02191,0.88978,0.86278,0.91847,0.63183,1.2371,0.60199,0.95703,0.0089902,0.0089902,0.0089902
53,9271.7,1.08243,0.61965,1.01825,0.88964,0.86459,0.91932,0.63256,1.23474,0.60161,0.9563,0.0089704,0.0089704,0.0089704
54,9446.44,1.071,0.60632,1.01668,0.89342,0.86278,0.92067,0.63403,1.2312,0.59999,0.95546,0.0089506,0.0089506,0.0089506
55,9620.71,1.07526,0.60727,1.01389,0.89908,0.86064,0.92025,0.63453,1.22919,0.59727,0.95471,0.0089308,0.0089308,0.0089308
56,9792.43,1.06641,0.60568,1.01559,0.90142,0.85812,0.92196,0.63506,1.22755,0.59702,0.95421,0.008911,0.008911,0.008911
57,9964.29,1.06719,0.60751,1.01151,0.90129,0.85844,0.92066,0.6357,1.22795,0.5957,0.95412,0.0088912,0.0088912,0.0088912
58,10138.6,1.06244,0.59781,1.01175,0.90037,0.86239,0.92111,0.63686,1.22596,0.59421,0.95362,0.0088714,0.0088714,0.0088714
59,10313.3,1.06332,0.60546,1.0107,0.90107,0.86198,0.92162,0.63806,1.22433,0.59189,0.95319,0.0088516,0.0088516,0.0088516
60,10487.4,1.0608,0.59987,1.01205,0.90004,0.86278,0.92281,0.63828,1.22302,0.59097,0.95282,0.0088318,0.0088318,0.0088318
61,10662.2,1.05969,0.5954,1.00814,0.89676,0.86514,0.92305,0.63906,1.22159,0.58972,0.95241,0.008812,0.008812,0.008812
62,10835.4,1.05582,0.59604,1.01085,0.89619,0.86468,0.92311,0.63939,1.21982,0.58954,0.95209,0.0087922,0.0087922,0.0087922
63,11011.3,1.06492,0.59607,1.00648,0.89601,0.86301,0.92329,0.64008,1.2181,0.58895,0.95142,0.0087724,0.0087724,0.0087724
64,11184.3,1.05244,0.59654,1.00475,0.89811,0.862,0.92313,0.64027,1.21758,0.58904,0.95094,0.0087526,0.0087526,0.0087526
65,11359.6,1.05272,0.59462,1.00372,0.89902,0.86357,0.92423,0.64067,1.21489,0.58823,0.95042,0.0087328,0.0087328,0.0087328
66,11534.1,1.05188,0.59246,1.00378,0.90139,0.86002,0.92465,0.64183,1.21326,0.58762,0.95014,0.008713,0.008713,0.008713
67,11707.8,1.04992,0.59123,1.00174,0.90092,0.86514,0.92504,0.64256,1.21277,0.5869,0.94968,0.0086932,0.0086932,0.0086932
68,11883.5,1.0529,0.58871,1.00593,0.90091,0.86396,0.92424,0.64292,1.21165,0.58462,0.94956,0.0086734,0.0086734,0.0086734
69,12060,1.04546,0.59079,1.00437,0.89825,0.86683,0.92516,0.64369,1.21037,0.58427,0.94927,0.0086536,0.0086536,0.0086536
70,12235.6,1.0482,0.58607,1.00047,0.89809,0.86632,0.92496,0.64397,1.20936,0.58307,0.94909,0.0086338,0.0086338,0.0086338
71,12410.4,1.04195,0.58472,1.0015,0.89699,0.86672,0.92452,0.64433,1.20814,0.58135,0.94885,0.008614,0.008614,0.008614
72,12584.4,1.04032,0.58544,1.00192,0.89461,0.86987,0.9249,0.64528,1.20701,0.57978,0.94862,0.0085942,0.0085942,0.0085942
73,12758.9,1.04788,0.58225,0.99947,0.89687,0.86909,0.92555,0.64578,1.20604,0.57878,0.94835,0.0085744,0.0085744,0.0085744
74,12931.9,1.03932,0.578,1.00434,0.89962,0.86948,0.92607,0.64687,1.20498,0.57823,0.94809,0.0085546,0.0085546,0.0085546
75,13104.7,1.03181,0.58033,0.9986,0.89668,0.87027,0.9258,0.64647,1.20435,0.57806,0.94796,0.0085348,0.0085348,0.0085348
76,13275.9,1.04223,0.58373,0.9987,0.89775,0.86909,0.9256,0.64701,1.20349,0.57734,0.94767,0.008515,0.008515,0.008515
77,13448.3,1.03259,0.57464,0.99832,0.90147,0.86948,0.9265,0.64767,1.20235,0.5764,0.94751,0.0084952,0.0084952,0.0084952
78,13620.6,1.03993,0.57883,0.99653,0.90137,0.86853,0.92672,0.64818,1.20146,0.57494,0.94719,0.0084754,0.0084754,0.0084754
79,13794.6,1.03377,0.58053,0.99858,0.90181,0.86711,0.92673,0.64885,1.20005,0.57438,0.94693,0.0084556,0.0084556,0.0084556
80,13968.9,1.03325,0.5725,0.99653,0.90056,0.86774,0.92714,0.64919,1.19921,0.57371,0.94666,0.0084358,0.0084358,0.0084358
81,14144,1.03316,0.57398,0.99792,0.90293,0.86711,0.92796,0.64988,1.1986,0.57282,0.94642,0.008416,0.008416,0.008416
82,14318.4,1.02257,0.57114,0.99309,0.90338,0.8679,0.92845,0.65034,1.19715,0.57175,0.94601,0.0083962,0.0083962,0.0083962
83,14493.5,1.02608,0.57375,0.99443,0.90236,0.86735,0.92746,0.65019,1.19602,0.57099,0.94571,0.0083764,0.0083764,0.0083764
84,14668.7,1.02167,0.56973,0.99204,0.90335,0.8683,0.92815,0.65088,1.195,0.57054,0.94556,0.0083566,0.0083566,0.0083566
85,14844.1,1.0237,0.56677,0.99172,0.90574,0.86767,0.92851,0.65137,1.19342,0.56935,0.94517,0.0083368,0.0083368,0.0083368
86,15020.3,1.02737,0.56574,0.99073,0.90599,0.86711,0.92863,0.65238,1.19249,0.56761,0.94487,0.008317,0.008317,0.008317
87,15194.4,1.02767,0.56524,0.99603,0.90454,0.86688,0.92826,0.65185,1.19182,0.56711,0.94461,0.0082972,0.0082972,0.0082972
88,15369.1,1.02034,0.56265,0.99002,0.90388,0.86767,0.92838,0.65229,1.19055,0.5668,0.94406,0.0082774,0.0082774,0.0082774
89,15543.4,1.02495,0.56852,0.99395,0.90457,0.8679,0.92921,0.65324,1.18982,0.56597,0.94367,0.0082576,0.0082576,0.0082576
90,15718.3,1.01901,0.56503,0.99351,0.90031,0.87247,0.92891,0.65356,1.18892,0.56536,0.94355,0.0082378,0.0082378,0.0082378
91,15893.8,1.02365,0.56501,0.99528,0.90651,0.86869,0.92959,0.65388,1.18749,0.56452,0.94319,0.008218,0.008218,0.008218
92,16068.6,1.00844,0.55602,0.98554,0.90618,0.86909,0.92949,0.65418,1.18657,0.56343,0.94301,0.0081982,0.0081982,0.0081982
93,16242.5,1.01556,0.56299,0.99176,0.90609,0.86909,0.92954,0.65454,1.18523,0.56282,0.94257,0.0081784,0.0081784,0.0081784
94,16413.5,1.01184,0.55444,0.99035,0.90528,0.87055,0.93055,0.65547,1.18381,0.56154,0.94213,0.0081586,0.0081586,0.0081586
95,16584.9,1.01154,0.56104,0.98741,0.90369,0.8769,0.93058,0.65499,1.18231,0.56066,0.94163,0.0081388,0.0081388,0.0081388
96,16757.4,1.01075,0.55296,0.98563,0.90376,0.87697,0.93095,0.65606,1.18155,0.5597,0.9413,0.008119,0.008119,0.008119
97,16929.4,1.01561,0.56169,0.98595,0.90479,0.87618,0.93077,0.65602,1.1813,0.55958,0.94114,0.0080992,0.0080992,0.0080992
98,17103.4,1.0084,0.55443,0.98714,0.90634,0.87697,0.9308,0.65612,1.18043,0.55865,0.94089,0.0080794,0.0080794,0.0080794
99,17277.5,0.99881,0.54873,0.98569,0.90757,0.87737,0.931,0.65667,1.17887,0.55835,0.94048,0.0080596,0.0080596,0.0080596
100,17452.5,1.0119,0.5562,0.98699,0.90782,0.87769,0.93096,0.65659,1.17791,0.55761,0.94024,0.0080398,0.0080398,0.0080398
101,17627,1.00469,0.55552,0.98866,0.90786,0.87808,0.93146,0.65745,1.1762,0.55613,0.9398,0.00802,0.00802,0.00802
102,17801.7,0.99758,0.54846,0.9843,0.90635,0.87769,0.93126,0.65841,1.1749,0.55506,0.93931,0.0080002,0.0080002,0.0080002
103,17976.5,0.99341,0.55183,0.98438,0.90716,0.87776,0.93124,0.65873,1.17363,0.554,0.93913,0.0079804,0.0079804,0.0079804
104,18150.7,0.99071,0.54613,0.98662,0.90687,0.87929,0.9318,0.65935,1.17225,0.55331,0.93878,0.0079606,0.0079606,0.0079606
105,18325.4,1.00145,0.55287,0.98308,0.90694,0.87934,0.93216,0.65968,1.17126,0.55171,0.93846,0.0079408,0.0079408,0.0079408
106,18500.1,0.99527,0.54921,0.98128,0.90747,0.88013,0.93235,0.66061,1.16974,0.55121,0.93803,0.007921,0.007921,0.007921
