epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,756.398,0.6598,0.3936,0.9916,0.93608,0.88674,0.95784,0.75975,0.78424,0.38301,1.06558,0.000614,0.000614,0.000614
72,766.74,0.65712,0.38737,0.99925,0.93804,0.90608,0.96089,0.76991,0.73345,0.37384,1.04454,0.0005942,0.0005942,0.0005942
73,777.127,0.65154,0.39086,0.98838,0.94667,0.9116,0.95611,0.76005,0.75425,0.3714,1.0595,0.0005744,0.0005744,0.0005744
74,787.763,0.63619,0.37606,0.98485,0.94197,0.90055,0.95924,0.77268,0.72571,0.35928,1.04669,0.0005546,0.0005546,0.0005546
75,798.276,0.62398,0.37496,0.98375,0.93368,0.88398,0.95143,0.76829,0.75746,0.38045,1.06455,0.0005348,0.0005348,0.0005348
76,808.707,0.63916,0.38118,0.99016,0.94638,0.89227,0.96042,0.76938,0.78321,0.38247,1.0702,0.000515,0.000515,0.000515
77,819.325,0.64524,0.37658,0.98885,0.93088,0.89289,0.95407,0.76846,0.77665,0.37044,1.05689,0.0004952,0.0004952,0.0004952
78,829.845,0.62888,0.36672,0.98253,0.96507,0.85912,0.951,0.75625,0.77534,0.41325,1.07012,0.0004754,0.0004754,0.0004754
79,840.552,0.62032,0.37764,0.98324,0.95839,0.89072,0.95819,0.77494,0.74844,0.37488,1.05414,0.0004556,0.0004556,0.0004556
80,851.084,0.60821,0.36138,0.97841,0.93973,0.90453,0.95738,0.76863,0.7481,0.38556,1.06438,0.0004358,0.0004358,0.0004358
81,861.616,0.61614,0.36384,0.97547,0.93165,0.90369,0.95738,0.77619,0.73658,0.36532,1.05078,0.000416,0.000416,0.000416
82,872.11,0.61805,0.36406,0.97797,0.94477,0.9116,0.95409,0.77183,0.74237,0.36871,1.03391,0.0003962,0.0003962,0.0003962
83,882.756,0.61911,0.36194,0.97427,0.97178,0.89779,0.96445,0.77876,0.75072,0.3554,1.03702,0.0003764,0.0003764,0.0003764
84,893.294,0.60253,0.35407,0.97816,0.9585,0.89312,0.95138,0.76767,0.7463,0.39132,1.06447,0.0003566,0.0003566,0.0003566
85,903.867,0.59305,0.34676,0.97186,0.92697,0.91162,0.9489,0.7635,0.75523,0.37024,1.0667,0.0003368,0.0003368,0.0003368
86,914.366,0.60589,0.35244,0.97508,0.9638,0.88122,0.94605,0.76303,0.75026,0.38924,1.06201,0.000317,0.000317,0.000317
87,925.07,0.60231,0.35102,0.97202,0.94796,0.90572,0.95545,0.76715,0.73645,0.36433,1.05861,0.0002972,0.0002972,0.0002972
88,935.562,0.59718,0.34746,0.97108,0.95112,0.88398,0.94259,0.75675,0.7386,0.38371,1.06376,0.0002774,0.0002774,0.0002774
89,946.039,0.59232,0.3441,0.96882,0.96377,0.88171,0.94993,0.76534,0.73611,0.36975,1.05756,0.0002576,0.0002576,0.0002576
90,956.514,0.57992,0.3388,0.96962,0.95566,0.89306,0.94667,0.76661,0.74457,0.36919,1.05972,0.0002378,0.0002378,0.0002378
91,968.03,0.55671,0.30177,0.9281,0.95655,0.91223,0.95329,0.76868,0.73052,0.35666,1.05062,0.000218,0.000218,0.000218
92,978.522,0.5533,0.29639,0.92901,0.94663,0.88198,0.94722,0.76328,0.73476,0.37419,1.05894,0.0001982,0.0001982,0.0001982
93,988.998,0.54729,0.28977,0.92389,0.92688,0.90331,0.94786,0.76367,0.73167,0.37075,1.04927,0.0001784,0.0001784,0.0001784
94,999.529,0.54806,0.29361,0.92574,0.95168,0.8895,0.94879,0.77115,0.71098,0.34913,1.04458,0.0001586,0.0001586,0.0001586
95,1010.05,0.53568,0.28584,0.92255,0.95278,0.89174,0.9587,0.77467,0.712,0.35474,1.03892,0.0001388,0.0001388,0.0001388
96,1020.6,0.53233,0.278,0.91807,0.95355,0.89227,0.95367,0.7767,0.73087,0.35811,1.04752,0.000119,0.000119,0.000119
97,1031.08,0.52215,0.27482,0.91017,0.94823,0.91071,0.95638,0.77352,0.7112,0.36041,1.04243,9.92e-05,9.92e-05,9.92e-05
98,1041.46,0.52336,0.27975,0.91778,0.94008,0.91012,0.95755,0.7746,0.71445,0.36165,1.04627,7.94e-05,7.94e-05,7.94e-05
99,1051.93,0.5254,0.27204,0.91515,0.9425,0.9116,0.95642,0.7754,0.72351,0.36385,1.04917,5.96e-05,5.96e-05,5.96e-05
100,1062.48,0.52217,0.27378,0.91707,0.93958,0.90884,0.9561,0.77535,0.72788,0.35847,1.04963,3.98e-05,3.98e-05,3.98e-05
