epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,303.804,0.80276,0.54139,1.07412,0.93596,0.8453,0.93468,0.71556,0.77992,0.47183,1.0693,0.0014654,0.0014654,0.0014654
29,314.347,0.78735,0.53014,1.06613,0.8919,0.84332,0.89913,0.69016,0.81585,0.5267,1.0873,0.0014456,0.0014456,0.0014456
30,325.041,0.78847,0.52578,1.07148,0.91988,0.89227,0.92794,0.73271,0.78906,0.44995,1.0752,0.0014258,0.0014258,0.0014258
31,335.808,0.78299,0.52748,1.06617,0.92357,0.83451,0.92222,0.71982,0.84406,0.49372,1.07717,0.001406,0.001406,0.001406
32,346.375,0.7773,0.51287,1.05971,0.94032,0.8453,0.93324,0.72902,0.79976,0.48668,1.07652,0.0013862,0.0013862,0.0013862
33,357.087,0.76504,0.50349,1.05168,0.95857,0.8453,0.94008,0.73718,0.79691,0.44494,1.02963,0.0013664,0.0013664,0.0013664
34,367.853,0.77308,0.4987,1.05575,0.9087,0.91989,0.95255,0.75546,0.7476,0.40911,1.05955,0.0013466,0.0013466,0.0013466
35,378.624,0.7625,0.50714,1.0479,0.92974,0.85359,0.94399,0.74007,0.82992,0.46026,1.06446,0.0013268,0.0013268,0.0013268
36,389.507,0.7477,0.48849,1.04029,0.87831,0.9116,0.9445,0.75116,0.78069,0.4423,1.04166,0.001307,0.001307,0.001307
37,400.385,0.7571,0.49577,1.05021,0.93642,0.87293,0.9363,0.73888,0.78131,0.43541,1.06299,0.0012872,0.0012872,0.0012872
38,411.379,0.75303,0.49768,1.0383,0.96191,0.86464,0.94175,0.73962,0.80208,0.43985,1.04981,0.0012674,0.0012674,0.0012674
39,422.507,0.75592,0.48354,1.04131,0.89373,0.90884,0.94139,0.73116,0.79643,0.4401,1.05254,0.0012476,0.0012476,0.0012476
40,433.044,0.73999,0.48122,1.03765,0.91246,0.87845,0.92409,0.72375,0.78731,0.43561,1.06918,0.0012278,0.0012278,0.0012278
41,443.76,0.73176,0.4643,1.0351,0.96522,0.84318,0.91818,0.74002,0.76981,0.46215,1.02023,0.001208,0.001208,0.001208
42,454.651,0.75073,0.47189,1.04876,0.92763,0.88526,0.95127,0.73659,0.76936,0.43057,1.0483,0.0011882,0.0011882,0.0011882
43,465.39,0.73725,0.47233,1.03656,0.94759,0.89904,0.94945,0.75178,0.72845,0.4264,1.02366,0.0011684,0.0011684,0.0011684
44,475.94,0.72171,0.4681,1.02587,0.95197,0.87606,0.93113,0.73755,0.7583,0.41607,1.06741,0.0011486,0.0011486,0.0011486
